,id,task,messages,detail,input,output_format,metric,ground_truth
73,69067ad2-ad4d-40c4-b621-7df6f38afc55,rotation,Adjust the orientation of the refence image using the test image. Display where the difference. Supply the end result as a PIL.Image object,Detect SIFT features in both the reference and test images. Match features using a Brute Force matcher. Estimate the rotation angle and translation using RANSAC. Rotate the reference image using the estimated homography matrix. Remove the noise of rotated referece image and test image. Calculate the residual using gray images and set 30 pixel border of residual to 0. Display where the outlier of residual in binary mask and remove small objects. Supply the end result as a PIL.Image object,"{'ref': './data/public_set/69067ad2-ad4d-40c4-b621-7df6f38afc55/ref.png', 'test': './data/public_set/69067ad2-ad4d-40c4-b621-7df6f38afc55/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/69067ad2-ad4d-40c4-b621-7df6f38afc55/defect.png
74,fd522ed1-93ee-4b3f-9b18-4e2bf3c332c8,rotation,Adjust the orientation of the refence image using the test image. Display where the difference. Supply the end result as a PIL.Image object,Detect SIFT features in both the reference and test images. Match features using a Brute Force matcher. Estimate the rotation angle and translation using RANSAC. Rotate the reference image using the estimated homography matrix. Remove the noise of rotated referece image and test image. Calculate the residual using gray images and set 30 pixel border of residual to 0. Display where the outlier of residual in binary mask and remove small objects. Supply the end result as a PIL.Image object,"{'ref': './data/public_set/fd522ed1-93ee-4b3f-9b18-4e2bf3c332c8/ref.png', 'test': './data/public_set/fd522ed1-93ee-4b3f-9b18-4e2bf3c332c8/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/fd522ed1-93ee-4b3f-9b18-4e2bf3c332c8/defect.png
75,2f073f39-b3ef-4014-a8fa-2a145570325f,rotation,Adjust the orientation of the refence image using the test image. Display where the difference. Supply the end result as a PIL.Image object,Detect SIFT features in both the reference and test images. Match features using a Brute Force matcher. Estimate the rotation angle and translation using RANSAC. Rotate the reference image using the estimated homography matrix. Remove the noise of rotated referece image and test image. Calculate the residual using gray images and set 30 pixel border of residual to 0. Display where the outlier of residual in binary mask and remove small objects. Supply the end result as a PIL.Image object,"{'ref': './data/public_set/2f073f39-b3ef-4014-a8fa-2a145570325f/ref.png', 'test': './data/public_set/2f073f39-b3ef-4014-a8fa-2a145570325f/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/2f073f39-b3ef-4014-a8fa-2a145570325f/defect.png
76,7fd25b73-9070-4b2e-8de2-ba3ddd467b7e,rotation,Adjust the orientation of the refence image using the test image. Display where the difference. Supply the end result as a PIL.Image object,Detect SIFT features in both the reference and test images. Match features using a Brute Force matcher. Estimate the rotation angle and translation using RANSAC. Rotate the reference image using the estimated homography matrix. Remove the noise of rotated referece image and test image. Calculate the residual using gray images and set 30 pixel border of residual to 0. Display where the outlier of residual in binary mask and remove small objects. Supply the end result as a PIL.Image object,"{'ref': './data/public_set/7fd25b73-9070-4b2e-8de2-ba3ddd467b7e/ref.png', 'test': './data/public_set/7fd25b73-9070-4b2e-8de2-ba3ddd467b7e/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/7fd25b73-9070-4b2e-8de2-ba3ddd467b7e/defect.png
77,89f32489-b669-46b6-b304-a1b54d0a409f,rotation,Adjust the orientation of the refence image using the test image. Display where the difference. Supply the end result as a PIL.Image object,Detect SIFT features in both the reference and test images. Match features using a Brute Force matcher. Estimate the rotation angle and translation using RANSAC. Rotate the reference image using the estimated homography matrix. Remove the noise of rotated referece image and test image. Calculate the residual using gray images and set 30 pixel border of residual to 0. Display where the outlier of residual in binary mask and remove small objects. Supply the end result as a PIL.Image object,"{'ref': './data/public_set/89f32489-b669-46b6-b304-a1b54d0a409f/ref.png', 'test': './data/public_set/89f32489-b669-46b6-b304-a1b54d0a409f/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/89f32489-b669-46b6-b304-a1b54d0a409f/defect.png
78,c1ada5be-4ab9-43c1-8742-8e1e384f7df1,contour_extraction,"Detect all the bear using ref image and get the masks (pixel-level) of all the bear. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bear contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bear using ref image and get the masks (pixel-level) of all the bear. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bear contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/c1ada5be-4ab9-43c1-8742-8e1e384f7df1/ref.png', 'test': './data/public_set/c1ada5be-4ab9-43c1-8742-8e1e384f7df1/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/c1ada5be-4ab9-43c1-8742-8e1e384f7df1/defect.png
79,6bc34f6b-3aa7-43ba-8427-027e1c394597,contour_extraction,"Detect all the bowl using ref image and get the masks (pixel-level) of all the bowl. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bowl contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bowl using ref image and get the masks (pixel-level) of all the bowl. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bowl contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/6bc34f6b-3aa7-43ba-8427-027e1c394597/ref.png', 'test': './data/public_set/6bc34f6b-3aa7-43ba-8427-027e1c394597/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/6bc34f6b-3aa7-43ba-8427-027e1c394597/defect.png
80,8cda5be1-f41a-49b6-afe8-f87687de4bf9,contour_extraction,"Detect all the bicycle using ref image and get the masks (pixel-level) of all the bicycle. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bicycle contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bicycle using ref image and get the masks (pixel-level) of all the bicycle. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bicycle contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/8cda5be1-f41a-49b6-afe8-f87687de4bf9/ref.png', 'test': './data/public_set/8cda5be1-f41a-49b6-afe8-f87687de4bf9/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/8cda5be1-f41a-49b6-afe8-f87687de4bf9/defect.png
81,6ac4a782-b549-4c99-8c03-590d89afc289,contour_extraction,"Detect all the bird using ref image and get the masks (pixel-level) of all the bird. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bird contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bird using ref image and get the masks (pixel-level) of all the bird. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bird contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/6ac4a782-b549-4c99-8c03-590d89afc289/ref.png', 'test': './data/public_set/6ac4a782-b549-4c99-8c03-590d89afc289/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/6ac4a782-b549-4c99-8c03-590d89afc289/defect.png
82,b2df9fce-6665-4f74-bce3-b453ccc795c6,contour_extraction,"Detect all the banana using ref image and get the masks (pixel-level) of all the banana. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between banana contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the banana using ref image and get the masks (pixel-level) of all the banana. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between banana contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/b2df9fce-6665-4f74-bce3-b453ccc795c6/ref.png', 'test': './data/public_set/b2df9fce-6665-4f74-bce3-b453ccc795c6/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/b2df9fce-6665-4f74-bce3-b453ccc795c6/defect.png
83,5a7b38f2-6b9d-43ff-874c-0183ddfc7fca,contour_extraction,"Detect all the bottle using ref image and get the masks (pixel-level) of all the bottle. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bottle contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bottle using ref image and get the masks (pixel-level) of all the bottle. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bottle contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/5a7b38f2-6b9d-43ff-874c-0183ddfc7fca/ref.png', 'test': './data/public_set/5a7b38f2-6b9d-43ff-874c-0183ddfc7fca/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/5a7b38f2-6b9d-43ff-874c-0183ddfc7fca/defect.png
84,67668735-0cd3-475c-91cf-d90f572af114,contour_extraction,"Detect all the airplane using ref image and get the masks (pixel-level) of all the airplane. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between airplane contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the airplane using ref image and get the masks (pixel-level) of all the airplane. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between airplane contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/67668735-0cd3-475c-91cf-d90f572af114/ref.png', 'test': './data/public_set/67668735-0cd3-475c-91cf-d90f572af114/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/67668735-0cd3-475c-91cf-d90f572af114/defect.png
85,e081b018-2a34-4681-bb71-55bbdeb59959,contour_extraction,"Detect all the bus using ref image and get the masks (pixel-level) of all the bus. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bus contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bus using ref image and get the masks (pixel-level) of all the bus. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bus contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/e081b018-2a34-4681-bb71-55bbdeb59959/ref.png', 'test': './data/public_set/e081b018-2a34-4681-bb71-55bbdeb59959/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/e081b018-2a34-4681-bb71-55bbdeb59959/defect.png
86,37fc13fa-0682-4e30-82eb-55b98ad8b83c,contour_extraction,"Detect all the bus using ref image and get the masks (pixel-level) of all the bus. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bus contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bus using ref image and get the masks (pixel-level) of all the bus. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bus contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/37fc13fa-0682-4e30-82eb-55b98ad8b83c/ref.png', 'test': './data/public_set/37fc13fa-0682-4e30-82eb-55b98ad8b83c/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/37fc13fa-0682-4e30-82eb-55b98ad8b83c/defect.png
87,928dfa3b-a5eb-49df-a24b-2dc4f4035bf9,contour_extraction,"Detect all the book using ref image and get the masks (pixel-level) of all the book. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between book contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the book using ref image and get the masks (pixel-level) of all the book. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between book contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/928dfa3b-a5eb-49df-a24b-2dc4f4035bf9/ref.png', 'test': './data/public_set/928dfa3b-a5eb-49df-a24b-2dc4f4035bf9/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/928dfa3b-a5eb-49df-a24b-2dc4f4035bf9/defect.png
88,77de5a80-90ca-4f91-ab2d-7780cae388d0,contour_extraction,"Detect all the boat using ref image and get the masks (pixel-level) of all the boat. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between boat contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the boat using ref image and get the masks (pixel-level) of all the boat. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between boat contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/77de5a80-90ca-4f91-ab2d-7780cae388d0/ref.png', 'test': './data/public_set/77de5a80-90ca-4f91-ab2d-7780cae388d0/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/77de5a80-90ca-4f91-ab2d-7780cae388d0/defect.png
89,e761d336-06ca-4802-8b97-0975603fcd35,contour_extraction,"Detect all the bottle using ref image and get the masks (pixel-level) of all the bottle. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bottle contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bottle using ref image and get the masks (pixel-level) of all the bottle. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bottle contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/e761d336-06ca-4802-8b97-0975603fcd35/ref.png', 'test': './data/public_set/e761d336-06ca-4802-8b97-0975603fcd35/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/e761d336-06ca-4802-8b97-0975603fcd35/defect.png
90,d498c21b-8bb4-4e57-89ca-d36568b01682,contour_extraction,"Detect all the bottle using ref image and get the masks (pixel-level) of all the bottle. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bottle contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bottle using ref image and get the masks (pixel-level) of all the bottle. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bottle contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/d498c21b-8bb4-4e57-89ca-d36568b01682/ref.png', 'test': './data/public_set/d498c21b-8bb4-4e57-89ca-d36568b01682/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/d498c21b-8bb4-4e57-89ca-d36568b01682/defect.png
91,58569269-fd07-4e01-8890-923fbc0e3ed0,contour_extraction,"Detect all the bench using ref image and get the masks (pixel-level) of all the bench. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Get the mask which represent the overlap between bench contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","Detect all the bench using ref image and get the masks (pixel-level) of all the bench. (If the objects is pattern, you can use image processing such as otsu to get the pattern. Otherwise, you can use object detection + segmentation model.)Convert two image into gray. Get the residual between two image (based on test image). Get the residual > 20. Get the mask which represent the overlap between bench contour and the residual outlier. (No overlap is possible)Supply the end result as a PIL.Image.uint8 (Do not use list). (If the mask is bool please multiply 255. Give the final answer in float or int using result variable.)","{'ref': './data/public_set/58569269-fd07-4e01-8890-923fbc0e3ed0/ref.png', 'test': './data/public_set/58569269-fd07-4e01-8890-923fbc0e3ed0/test.png'}","mask(graylevel, foreground: 255, background: 0)",IOU,./data/public_set/58569269-fd07-4e01-8890-923fbc0e3ed0/defect.png
92,65767e27-e163-4bba-b1ae-891c0871243f,density,Count the bicycle on the images.  The picture area is 44 square meters. Calculate the density (count/per square meters) of the bicycle. (Give the final answer in float or int using result variable.),Count the bicycle on the images.  The picture area is 44 square meters. Calculate the density (count/per square meters) of the bicycle. (Give the final answer in float or int using result variable.),{'ref': './data/public_set/65767e27-e163-4bba-b1ae-891c0871243f/ref.png'},float,MAE,0.022727272727272728
93,df8494e0-1838-4914-b126-84b9dd7e438b,density,Count the airplane on the images.  The picture area is 51 square meters. Calculate the density (count/per square meters) of the airplane. (Give the final answer in float or int using result variable.),Count the airplane on the images.  The picture area is 51 square meters. Calculate the density (count/per square meters) of the airplane. (Give the final answer in float or int using result variable.),{'ref': './data/public_set/df8494e0-1838-4914-b126-84b9dd7e438b/ref.png'},float,MAE,0.17647058823529413
94,bd7f3e5d-0bfd-4389-a916-1ec8e81a8811,density,Count the bird on the images.  The picture area is 79 square meters. Calculate the density (count/per square meters) of the bird. (Give the final answer in float or int using result variable.),Count the bird on the images.  The picture area is 79 square meters. Calculate the density (count/per square meters) of the bird. (Give the final answer in float or int using result variable.),{'ref': './data/public_set/bd7f3e5d-0bfd-4389-a916-1ec8e81a8811/ref.png'},float,MAE,0.012658227848101266
95,c26c58e1-dbd5-46da-b509-87804a4a1f59,density,Count the bottle on the images.  The picture area is 65 square meters. Calculate the density (count/per square meters) of the bottle. (Give the final answer in float or int using result variable.),Count the bottle on the images.  The picture area is 65 square meters. Calculate the density (count/per square meters) of the bottle. (Give the final answer in float or int using result variable.),{'ref': './data/public_set/c26c58e1-dbd5-46da-b509-87804a4a1f59/ref.png'},float,MAE,0.03076923076923077
96,9d8f5b08-a0a4-4a52-803e-755f63413439,density,Count the book on the images.  The picture area is 43 square meters. Calculate the density (count/per square meters) of the book. (Give the final answer in float or int using result variable.),Count the book on the images.  The picture area is 43 square meters. Calculate the density (count/per square meters) of the book. (Give the final answer in float or int using result variable.),{'ref': './data/public_set/9d8f5b08-a0a4-4a52-803e-755f63413439/ref.png'},float,MAE,0.09302325581395349
97,8d3bee61-301c-4a0c-b07c-8537e864d0ed,density,Count the boat on the images.  The picture area is 67 square meters. Calculate the density (count/per square meters) of the boat. (Give the final answer in float or int using result variable.),Count the boat on the images.  The picture area is 67 square meters. Calculate the density (count/per square meters) of the boat. (Give the final answer in float or int using result variable.),{'ref': './data/public_set/8d3bee61-301c-4a0c-b07c-8537e864d0ed/ref.png'},float,MAE,0.07462686567164178
98,1332fabb-7eb6-456c-8d54-78126fda7266,density,Count the bottle on the images.  The picture area is 38 square meters. Calculate the density (count/per square meters) of the bottle. (Give the final answer in float or int using result variable.),Count the bottle on the images.  The picture area is 38 square meters. Calculate the density (count/per square meters) of the bottle. (Give the final answer in float or int using result variable.),{'ref': './data/public_set/1332fabb-7eb6-456c-8d54-78126fda7266/ref.png'},float,MAE,0.02631578947368421
99,4ec8f104-5215-426d-831f-1f18aebdfbab,density,Count the bench on the images.  The picture area is 70 square meters. Calculate the density (count/per square meters) of the bench. (Give the final answer in float or int using result variable.),Count the bench on the images.  The picture area is 70 square meters. Calculate the density (count/per square meters) of the bench. (Give the final answer in float or int using result variable.),{'ref': './data/public_set/4ec8f104-5215-426d-831f-1f18aebdfbab/ref.png'},float,MAE,0.02857142857142857
